x,y,z,label
-0.7398170185461868,-1.7690308881617174,-1.8492705945265338,beta
-1.3437968419752202,-0.8802287367150514,-0.665429757795525,beta
1.3294220197290232,1.9262791492296063,1.8166357947255471,alpha
0.7259569507378258,0.9691332354666267,1.8924966130586245,alpha
-1.4461083342048422,-0.5838759705274412,-0.8857918180798492,beta
0.9455620004612599,1.7677740742401817,0.6362332119462583,alpha
0.5425838088922548,0.9909384688157254,1.9591561068749876,alpha
0.3064808887682979,0.7081913772149295,1.8313724484850686,alpha
-1.101121614481842,-0.4206215733493117,-1.5362046339820106,beta
-1.0929394901771645,-0.5794171317717808,-0.43934995009468286,beta
-1.0263237914923302,-0.9771294476657533,-1.210855487468142,beta
-1.4178135207919889,-0.4939504888142767,-1.4651268743296868,beta
-0.8850159096482944,-0.6235289156517599,-0.4867438688366623,beta
1.9994002580347845,0.7769316914227481,1.7791662852755066,alpha
-1.2655888389936645,-1.8605848611767544,-1.63930522440733,beta
1.628155083389814,1.648704012495175,0.35859484161977606,alpha
0.788911427325913,0.47068928481434946,1.49278575789621,alpha
-1.624479989319658,-1.3282436458309947,-0.6474748964730722,beta
-0.8894903836846519,-1.175236966828605,-0.8576779915145085,beta
-0.42114177550351894,-0.6827630148621479,-1.2380584334157914,beta
-1.118024655138951,-1.6199228250352204,-1.841399060683686,beta
1.8356725081296863,1.3836717077627403,0.33114771552636646,alpha
-0.6676733019669852,-1.2856154623681977,-1.1191075390627725,beta
-1.249869661408873,-1.4771928104208587,-1.7703328097466438,beta
-1.6750827354307436,-0.6897104868729222,-1.8704303327876963,beta
1.214263827504347,0.7328051937215616,1.701355802426671,alpha
1.334232936580791,0.9473767965071149,0.9875535962177573,alpha
1.63820023040775,1.6609223607749133,0.9450861741157528,alpha
-1.2487720702319467,-0.5082913648159918,-0.9394013834444439,beta
-1.7574181528815715,-1.3291584089352426,-1.274457998280398,beta
1.0810679780721972,1.5136322976180139,1.5082202337773074,alpha
1.3421471505157605,0.5444119526199768,1.464540039510684,alpha
-0.6358549932859765,-1.3085350958721307,-0.8505692098580613,beta
-1.801154765072891,-0.945219994494686,-1.4946117743909861,beta
0.896382083713192,1.6353542552206075,0.6688331329690889,alpha
-1.515211608540452,-0.5889807800725908,-1.5604452430275992,beta
-0.7085404743036126,-0.714010384100221,-1.7970295864115426,beta
-1.364628328137196,-1.5666928788548242,-0.5325441345547505,beta
-1.8113270912157058,-1.5503901856440452,-1.6413969428426674,beta
-1.4200636323784233,-1.6186096307608804,-1.8173838743570012,beta
0.402715413136322,1.3708086004906643,1.6748925226182614,alpha
-0.7523385873077542,-0.8311150030896306,-1.3416586591795265,beta
1.7829769710413192,1.9608796002371351,0.8639897108375578,alpha
0.7075837734332304,1.5191041543024792,0.3791552715304275,alpha
-1.705152735259004,-1.9972995768572768,-1.8345908376316797,beta
-0.8610475187849533,-1.1146405389000658,-1.7696487392393572,beta
-1.4340239061371942,-1.0145904189369244,-0.47597030783075955,beta
-1.6335080652873193,-1.614244933991585,-0.6911961589811612,beta
1.9598560265784835,0.7326144626524711,0.49811129852023106,alpha
-1.0132210290397086,-1.3788206900869708,-1.0537069188113606,beta
-1.6864744703995056,-1.5111399067501463,-0.5763832928954753,beta
-0.812326793835588,-0.4859969591660489,-1.280462893202275,beta
-0.7632736462900321,-1.9366453764431169,-1.9760936242045157,beta
-1.9483412419599293,-0.479648498525871,-1.251794442183653,beta
-1.5942852578160693,-0.5929392085466302,-1.4976926127307126,beta
1.6878827844859603,1.3427667234509233,1.6332926996828072,alpha
-1.0128410961097138,-1.4885028020051267,-1.9792689384077313,beta
-1.6254384950741558,-1.288696540425715,-1.5192091205309217,beta
-0.6927485164571905,-0.5664216402846238,-0.5500645579381536,beta
-1.6938050555605235,-0.8713237720250799,-1.4515389466423352,beta
-0.3588735037004715,-0.34716591406624603,-1.374239388779903,beta
0.4192446835419986,1.125932835327908,0.7032290866439563,alpha
-0.6786764229198757,-1.429616869725041,-0.8457108346576541,beta
1.006949575310052,1.4832747498194188,1.64394620373215,alpha
1.8575280627784794,0.31757220137273184,1.4558357699433657,alpha
-1.7011012517128477,-1.4363212440962887,-0.5122677006472479,beta
-0.6958125931417223,-0.4883338107049692,-0.7445185211792837,beta
1.5006256490004188,1.7948718436939026,0.7594987837682994,alpha
1.0809315842626799,1.345861066881359,1.3022192379581599,alpha
-1.3957263590995204,-1.1945768509288688,-1.766073965384434,beta
-0.3177305141729035,-1.3356902233740877,-1.7934275173895338,beta
-0.45196379456682456,-1.449263908596333,-0.44933353943508136,beta
0.7832656438096444,0.33809789857021344,1.1016736014389301,alpha
-1.1435147830146015,-1.3451927287721612,-1.0387773301709855,beta
-1.6829845541685788,-1.3635581172192586,-0.5292392172127276,beta
1.2151105354602558,0.5612272298021839,0.5164893186693017,alpha
-0.32583337327771517,-1.384525994441868,-1.3242188050173858,beta
-1.5081111373097063,-0.31417187934178464,-0.5172750291998202,beta
-0.35973940402842197,-1.6090718152321748,-1.1427134973264024,beta
0.7964550859823176,1.7213269210845752,1.6337089260021884,alpha
-1.4615152672326257,-0.8883678113726794,-1.6518135618640761,beta
-1.8173252169195395,-1.1941865600324018,-0.4043648919924645,beta
1.817111543013219,1.5675081942085383,1.3798134513334235,alpha
1.0145344201345223,1.2402974870619177,1.8982055863957257,alpha
-1.3385524257746813,-1.6820403131077124,-0.9957410227510903,beta
-1.686876892106256,-1.1017942932109805,-0.5458832266333431,beta
1.2250521995086963,0.7246707352757313,1.801412374781068,alpha
0.9254915574489893,0.6959542907255427,0.5819507913220672,alpha
0.36228297609671817,1.3192749373565087,1.517537284523896,alpha
0.5952979382584633,1.1015014777969991,0.6465546101917024,alpha
-0.5831442141523786,-1.7160152482005915,-0.33794603140547264,beta
0.9595359210115184,0.3122838039657946,1.084703826477105,alpha
1.0650505372484271,0.5645202455313866,1.772981118731569,alpha
-0.48978188513761,-0.87893625194912,-0.5086340134767746,beta
-1.9103648281386842,-0.9389676005611758,-0.39919927723805865,beta
1.9032170202421397,0.6144866497179564,1.9317430278970582,alpha
1.8941008672654682,1.1507482413120707,0.48189706743125715,alpha
1.8467636578104725,1.6604025651356693,0.6709902879015208,alpha
-1.1304675378398177,-0.5625190426831057,-0.3802842711800103,beta
-0.4456361081412681,-1.4219538688804214,-0.6751837611255239,beta
-1.2004094363844853,-0.41256042162753204,-1.7882372995346631,beta
-1.7090394676263676,-1.0727910675186585,-0.3764103845991816,beta
1.5063913827553532,1.944352678946504,0.452075466877605,alpha
-1.6046635401144045,-0.935997321265148,-1.50912309228935,beta
1.8337174148751878,0.7088765907160623,0.45913085547231536,alpha
1.34118314308141,0.3491918410125951,1.6064148509290819,alpha
1.6507110626135721,0.36301423783938774,1.6849142215627253,alpha
-0.8394996870569196,-1.287790925824446,-1.4992846089619005,beta
-1.6539519008113426,-1.4377070237184204,-0.9528210140240159,beta
1.1485969393721345,1.490612297215245,0.4583341852520988,alpha
1.0472893630674514,1.4883423946300887,0.49748270945970874,alpha
0.4328227262399935,1.73553510848084,1.2265078091978077,alpha
0.70674077812533,1.4598398158945873,0.9729522607305916,alpha
-1.534474896464511,-0.8599073517035629,-1.0863341325135276,beta
1.740276172580355,1.860983788935758,1.071127784054526,alpha
0.6068575827973461,0.3407729901562245,1.157338653825756,alpha
-1.898867271623446,-0.5920530256376437,-1.2159834673715997,beta
-0.47846919243970887,-0.39622396788247416,-0.5005605504434897,beta
-1.6241799224887663,-1.6154083377200537,-1.2191996586298277,beta
-0.5456952540151288,-0.7382003247859794,-1.606118150042252,beta
1.9617272359357125,1.814424165141522,1.3061383383604506,alpha
1.0987297486782999,1.7205401981069712,0.47623236015958614,alpha
-1.117119356738335,-1.8410977322313842,-1.864483140412944,beta
-1.9347312557987686,-1.6596830112399064,-1.9218487928440657,beta
0.9749056417292863,0.9079345453206706,1.8672218893702575,alpha
-0.8615717752518939,-1.1884281921791535,-1.9785457360684202,beta
-1.187392032361655,-0.8655254222374997,-0.33827351097878955,beta
1.789001026347834,1.9799815323257426,1.4056145936509696,alpha
1.220852555260248,0.8180220663237967,0.6841317539961815,alpha
-1.8431053399710733,-1.8893644725459924,-1.5051972000709288,beta
-0.788716474075329,-1.075193122285395,-1.9808257153967603,beta
-1.6841949611200064,-1.6450030151231536,-1.4844846735669537,beta
-0.5786335732528911,-1.7921755700507074,-0.8207272537843493,beta
-0.8451625519916015,-1.0602575331052386,-0.9401156071318011,beta
1.830921279952067,0.783971684148062,1.2133549704691173,alpha
0.8861041979078839,0.5522177607312966,0.7686400133906637,alpha
0.6041401506832894,0.46979820461635813,1.0776246564168102,alpha
0.6589657215812503,1.9230865241246784,1.7712165076984938,alpha
-1.7474392834398411,-0.8192222620400149,-0.3829901886833702,beta
0.3611603746132917,1.9618433826868455,0.8077138221700957,alpha
-1.3743551286242677,-1.3366724406852717,-1.1378912765739235,beta
-1.0761973695690115,-1.641054806592714,-0.7747248805858289,beta
-0.7557549495181309,-1.2825202355080005,-1.8332105786589241,beta
0.7641869537547552,1.223348125031345,1.1645035702844555,alpha
-0.6488415752524641,-0.8560977007475661,-1.9238430019524597,beta
0.6799992228244609,1.629428445509329,1.0294812235926618,alpha
1.660595066981341,0.44686008125561727,0.46226366081271036,alpha
-1.5425438081891936,-0.7338825123620752,-1.8244470550138805,beta
0.35919455905793624,0.5923798727342611,1.2390619635364306,alpha
-0.8710829611507926,-1.909529402374384,-0.8388830388268427,beta
1.0806242926077214,1.153363918105463,1.2408561428887184,alpha
-0.4687309609991164,-1.7392492991629926,-1.4973200447888837,beta
0.6717300552786413,1.3428778096880842,1.070101098486991,alpha
1.2534271141332303,0.4936421726870964,1.9417185001036354,alpha
-1.3519668405191139,-1.3380804480168877,-1.1353522707445647,beta
0.3010026812600401,1.7477274286940532,1.841221045475512,alpha
1.7926184916620527,0.9056760155372965,0.39990271791385384,alpha
0.49532576886652535,0.9950672120895689,0.3191413921053705,alpha
-1.333564983290687,-1.9604970486811184,-0.3865963553668146,beta
0.8273840828639143,1.9832864496117326,0.714862289774023,alpha
1.3062040434963589,1.9289468824438183,1.0329451099533573,alpha
-0.42744730955869703,-1.2019919997668862,-1.1528742851924252,beta
-1.171224785531562,-1.622892247363126,-0.8211889252031945,beta
1.8382358636271938,1.7055244344024048,1.9368086215785756,alpha
0.8811502639458257,1.231517101949468,1.4548671870648113,alpha
0.7188519137893357,1.4071699652951444,1.3561582057214243,alpha
-1.5489087808000308,-0.656171910092826,-0.54660361389896,beta
0.35208691603422027,1.3537574290675183,1.5838409610508404,alpha
-1.9503768636309633,-1.6355272164392256,-1.277694547424582,beta
1.9444061395426286,1.4041097497187383,0.5954743022897611,alpha
-1.9921677288977684,-1.8713413148234612,-0.6315389857666756,beta
-0.8843331684392837,-1.233245823561999,-1.2416177589622188,beta
-1.3122620727646126,-1.1494902973569603,-0.4733436689566439,beta
1.1574688548704992,1.5544632277088026,1.687120970305129,alpha
1.8068570901360648,1.3506861538392332,1.7542392383092456,alpha
0.8703126928849032,0.8735253503075115,1.288828688668223,alpha
0.6441654717183865,1.4212271175433893,0.3054312967105139,alpha
-0.9926382902284496,-0.8230121412218172,-1.356112177904193,beta
0.7128553271039071,0.3621133020499003,1.4257152743596133,alpha
0.7830344359672421,1.4561676895576765,1.0665104198132223,alpha
1.6696798295527324,0.8277866735499058,1.9378749077077548,alpha
-1.2006670167492732,-0.4724911722015287,-1.9148045263170574,beta
-0.4722967373619693,-1.461067421786732,-1.1380240619311126,beta
0.9789599788582963,0.6063888053897006,0.6548825616836886,alpha
-1.1398938936015917,-1.9129582585190423,-1.1914235760135317,beta
0.7053440797014268,1.8210878889663213,0.6888617935532432,alpha
-1.198524204834471,-0.6564855408834354,-1.0701443816216099,beta
-1.5686195261737204,-1.8054260880661328,-0.9371571725725569,beta
-1.8937646903087622,-1.9123701997173352,-1.9825190331536362,beta
0.6185086576031054,0.4225487913391237,0.3333138194654068,alpha
-0.8634575013228378,-1.794600478197986,-1.7792972175236492,beta
-1.904841262870502,-0.868215183405805,-1.0572533499157537,beta
-0.5304082953850163,-0.3215596109680166,-0.8647945572968567,beta
-0.8442306434752915,-0.8997123421322184,-1.3117276946155179,beta
-1.171344867860198,-0.6800794413611826,-0.6118958819562603,beta
-0.5229820283857404,-1.1772210203225655,-1.663428244751751,beta
-1.7105527959457296,-1.8877775370838175,-1.3261340280481924,beta
0.6720440101987759,0.329143553033217,1.2277463834208335,alpha
1.9468720845647853,1.5617193406424532,0.513982164842988,alpha
1.5033142616959299,1.362567126185319,0.454890738778075,alpha
-1.9573094212452833,-1.1320870893896195,-1.1748838968399542,beta
-0.8955760696470465,-1.9370319288054845,-1.1849178196641683,beta
-0.8994909171295125,-0.7249995631541084,-0.6847116180014559,beta
-1.0343200417280067,-0.523257127522464,-1.6403938814240364,beta
-1.5615027335031992,-0.7665720573387913,-1.6471735031431256,beta
-1.9809719246971018,-1.357093192009107,-1.658412170218927,beta
-1.3589246543576707,-1.44192570455551,-1.5501265461026448,beta
1.5027130834874303,1.3818157562027065,0.3207630598240571,alpha
-0.7116316283430609,-1.4383923200211461,-0.385795291010521,beta
1.308016427860233,1.5780036970184188,1.0990791032090497,alpha
-1.170656059874925,-1.785134949241339,-1.7022562336019889,beta
1.5832632441382055,0.45939089003867084,1.3002577314909989,alpha
-0.537037422901111,-1.5879271352507873,-1.132900401446081,beta
-1.3014972220734833,-1.3666321235102532,-1.320330998681558,beta
1.089427436397749,1.6421556564937962,0.9146591527943286,alpha
-1.41985432208177,-1.9160720598491867,-1.992024892246304,beta
-1.803231286480017,-1.5374272122722437,-0.8479312646061781,beta
1.292005830602244,0.5680195575404381,0.9474777536973078,alpha
-1.0156767963484588,-1.4100195986276753,-1.5709095152934993,beta
1.524818818320546,0.3654339135608551,0.8131702647548751,alpha
-1.2823005622697965,-1.3564034982118522,-0.3093069815655518,beta
-0.6548443189570604,-0.9241175968291824,-1.3583150470291636,beta
-0.44106160693352336,-1.182492720165212,-1.3037761089779545,beta
0.9668202473732983,1.6140317341351185,1.9724076228926994,alpha
0.9386517876148361,0.5239169985100204,1.4608287370291397,alpha
-0.3101810970097034,-1.712571120631037,-0.6739294504938862,beta
0.9382581327918524,1.944012311631702,1.0708222367595757,alpha
-0.47760262794316277,-0.8890827018117435,-0.616645005926562,beta
1.7195342466826529,0.6416964723598693,1.9076998983451672,alpha
1.8443170712403,1.0291643561338448,0.7030537788704221,alpha
1.489883645523086,1.7536204738285521,1.4672364172030345,alpha
-1.836721988933111,-0.5412023058712572,-1.0227774506664795,beta
1.8345027814206842,1.67321287663959,1.041340971344798,alpha
1.2394417839083982,1.1817283254662085,0.3939681477719504,alpha
-0.42209843533712743,-1.7294692975202182,-0.6850392188350843,beta
0.3212958217372753,1.382947566370283,1.232970940192546,alpha
1.2538067978035112,1.3537304916461406,1.202075179460493,alpha
1.911564086582274,1.1094637418143452,1.2852091305945685,alpha
-1.7074294022236591,-1.8108583168050945,-0.7584322556271023,beta
1.2324523080829142,0.9611487347619536,1.6041231851539635,alpha
0.9003517473259472,1.4323902914663513,0.7342793095115389,alpha
-1.352574596516286,-1.6647346819942757,-1.2158032847779061,beta
-1.4341104710742938,-1.2690505477210348,-1.9511065379599395,beta
0.33140601056121394,0.47919033948994705,1.9920823789444362,alpha
-1.2341332879548268,-1.8812894784553875,-0.84488403854472,beta
-1.358180623171192,-1.1621622131743294,-1.649691296874101,beta
1.3880695751046375,1.1950857206323005,1.443754760784824,alpha
-1.5093199795753984,-0.9680774603865623,-0.5179028715898137,beta
-0.9064418737696369,-0.8317478117538004,-1.7320330548469223,beta
-0.8760395638515079,-0.37957376005527854,-1.3559058482209436,beta
1.8030866704560806,1.0911796617085703,1.8044187715064701,alpha
0.4716151870463349,1.8888045484071967,0.9359762814231884,alpha
-0.37976027244234317,-1.9113033853684136,-0.8981544564890922,beta
-0.7274265515544946,-0.8969152818981057,-0.6336191885533963,beta
1.1013331928147703,1.6735401117321986,1.0866848438235328,alpha
0.9135998652474453,1.2644625129701665,0.482217411970811,alpha
0.9870159254263431,0.7012766690531395,1.584220174924686,alpha
1.2995402836889332,0.4405312846945054,0.41192326538491336,alpha
-1.4854230645930198,-1.7098935600155636,-1.9019923478969893,beta
-1.8437100334049867,-0.8892902225691541,-1.505783372145846,beta
-0.9015623038362177,-0.7012182990781848,-1.4799265471739016,beta
0.908749748142446,0.9278992390718341,1.5385855779795847,alpha
0.5948039734705128,1.0476432695853535,1.5003880238800453,alpha
0.7422405987371367,1.4334380171596843,1.86710794754399,alpha
1.4700813124959475,1.4641967781834313,0.9110820382549576,alpha
0.4997443433206262,0.9881381653622168,0.7491387156557642,alpha
0.8754848430555802,1.0979068349820036,0.9364497273088681,alpha
0.7710719381141948,0.6185389096416956,0.9945992250630706,alpha
-1.8568581772768549,-0.6515162696650714,-0.8608350181212923,beta
-1.0363903467559334,-0.34057648763379494,-0.8256195435974101,beta
1.4680488468386148,1.2514454406539952,1.4977248955602287,alpha
-1.1227614299803046,-1.9304052597545813,-0.49944824367414586,beta
-0.3935670138644244,-0.6668857463787294,-1.2989322438810862,beta
1.8440894156341272,1.2791117933997913,0.9004641154627413,alpha
-1.944187534578927,-0.7112501245297191,-0.9524422956637908,beta
-1.2265605479542168,-0.852313476400814,-1.6568545186489523,beta
-1.070622609681217,-0.8896529617851814,-1.923543447090464,beta
-1.3764024385534237,-0.9490430003868295,-1.7460034706999774,beta
-0.940336072893428,-1.8698214879697357,-1.4098625188438458,beta
0.9666278336079768,1.5603995369783035,1.7581092633748336,alpha
-1.3940996290321799,-0.34492118910886543,-0.45781940478835076,beta
-1.5588132760177196,-1.6894107063726684,-0.6768055396767685,beta
-0.4455162263765451,-1.9113127693401282,-0.9684068679462747,beta
-0.6268211750554922,-1.4065429582639015,-1.4864680769262177,beta
1.9785975686284536,0.888464314557617,0.43629453248241734,alpha
-1.0797768313625595,-1.6157065701971773,-0.4878878125124968,beta
1.3089674029633684,1.2245535686530769,1.71119701862991,alpha
-0.35483341422981624,-0.6870026228381659,-0.6687800092591056,beta
1.3577723975853735,0.70808844467325,0.5382783788181675,alpha
1.5151232406670054,1.1427011708838817,1.5185258126527243,alpha
-1.3773029405248665,-0.47645441708242453,-1.6621824588521747,beta
1.4952832025071014,0.5305511177865694,1.3982627515227295,alpha
1.893921132186149,1.1667019795623965,0.5533727964714137,alpha
-0.5695669918942717,-0.31762551363159086,-1.3365940291727636,beta
-0.6420558064542632,-1.9332969624964707,-1.9202001306619692,beta
0.5025117035467388,1.9365460193378876,1.9136867101263297,alpha
1.0147835233219598,1.8662191203029503,0.3984783657148149,alpha
1.4182974302604572,1.5214101324883103,0.4581617542350046,alpha
-0.33984312679104284,-1.4080865712216137,-0.7054613814385803,beta
-0.993775250997859,-1.510247399863793,-1.3435518906903658,beta
1.8905789685120677,0.7768660275663114,1.9363281800704306,alpha
-0.8559918851698973,-0.554741153478135,-0.9645606375650617,beta
-1.3269387853003265,-0.9927379352017212,-1.8353474861183168,beta
-1.7832227815647277,-0.5416488651731494,-1.7196287120049654,beta
1.9770168379986446,0.3218639943819265,1.3381421789332184,alpha
-0.7142960223935394,-0.8973553319974745,-1.2341451225128384,beta
0.9831152189479635,0.7871423789339946,0.5612834741197936,alpha
-1.5436846412376546,-1.7229981314317706,-1.1592883505515663,beta
-0.6841196601902148,-0.5546199566496632,-0.38611313521563223,beta
-0.4694885409601841,-1.7383181227492648,-1.6624161987593833,beta
1.2992786567726495,0.5558256820693841,0.3214030826119177,alpha
-1.873001822614744,-0.45737359362797725,-1.3854698111082444,beta
1.2273936545393456,0.4709293101440657,1.0080833961401967,alpha
0.5823094768510193,1.078035665910995,1.4025126199945488,alpha
0.5949646870255625,0.6910315291910281,1.1110977642059117,alpha
0.41161033840950423,0.5720581741035528,0.7334482423582154,alpha
0.9720075501098953,0.5595583002580732,1.657737977054832,alpha
-1.5720092605341613,-1.1589172336732352,-0.5382405550516147,beta
0.5171469606890026,1.1214484167025878,1.3268952750047205,alpha
-1.6222877477597815,-0.3268867865397762,-0.5995229355138807,beta
0.5934982839040774,0.3125485986014755,0.6397601349515013,alpha
0.5430930747047897,1.6030078985490008,0.9301161282432184,alpha
0.8202372931595645,1.2777876045310976,1.835353025708166,alpha
1.7393879153047738,1.8321281447082278,0.7401758711906786,alpha
-1.1204040766195407,-1.4351394330494909,-1.305573835657505,beta
-0.36989137959063945,-1.723942480109367,-0.5362202150973635,beta
0.794301036264975,0.9246714331846546,0.888483626924923,alpha
-0.9122341710275268,-0.5469788952191423,-1.5181899569993025,beta
0.5141985140874787,0.9179247611114743,1.1970559055852539,alpha
1.8904189012445,1.5976925372820694,1.9301177115630845,alpha
-0.34336803275113054,-1.9025793351503653,-0.6697808769327738,beta
1.4009441587188696,0.5253879186805057,1.2408442507248574,alpha
1.9988997359740466,1.9134397835748052,1.9935493897654664,alpha
1.476830357005302,1.424888302872048,0.8595847034173865,alpha
1.8481364756909564,0.999433674186053,1.1102100397607833,alpha
-0.45185043680378056,-0.4589771796421122,-0.864385238227054,beta
1.5942154632230299,0.9083133350415447,1.6302462455123135,alpha
-1.149664402605094,-1.2987451792464635,-1.6278825658176876,beta
-1.7011194952817594,-0.4261477569639609,-0.5100669669239065,beta
-1.561895202923413,-1.5681194914663283,-1.9033726249314566,beta
0.42145588600338624,1.464465422630237,1.5891293398352258,alpha
-0.7084189231411724,-0.5365149189719545,-1.7283907252997153,beta
0.9965044630072928,0.8101315735085564,0.6926138338464227,alpha
-1.1685789282229007,-0.8718087599836102,-1.9380404651777228,beta
1.3901592728803969,1.5049767468977722,1.5199793126433698,alpha
-1.1980894834250206,-0.831757968642588,-0.38854030754507257,beta
-0.4137896935608943,-1.5924164207475295,-1.2511545556707149,beta
1.3642235773975941,0.9216106373105386,1.497474179539749,alpha
-1.2882191842421136,-1.3192716163387948,-1.3996673130721466,beta
1.6016030823477223,1.3475647319505137,0.5862761026612073,alpha
-0.9077961174933356,-0.9355126861383978,-1.4397182931121493,beta
-1.8139656248291807,-1.2359233473760989,-1.1651009435707231,beta
-0.9699775818917231,-1.544438488882477,-0.8157710419503184,beta
-0.5958761570279782,-0.46107319777353317,-0.9410156312313451,beta
0.4111227920986366,1.5714327877632734,0.4978842480161334,alpha
-0.3280580308618576,-1.1818953525666072,-1.8884477929430157,beta
-0.6156996111710693,-1.7145515271973744,-1.321873086347845,beta
-0.9842402777540773,-0.4485815569487502,-1.1664948441781544,beta
0.9811129411797854,1.9692913377971621,0.6238340195221304,alpha
1.41537047806058,1.0085891513679646,0.7049372013251829,alpha
1.045401113121372,1.7108568999715112,1.4431767028226858,alpha
1.620668827932753,1.741173219717998,1.3533593504689736,alpha
1.3650883199361679,0.5502239643291547,1.9412617897090083,alpha
0.47382445125576056,1.1124591975874032,0.8903044304852621,alpha
-1.302586838840326,-1.123003495811919,-0.47909734693191874,beta
-0.9855287389556533,-1.32320447300427,-0.8698353111677914,beta
1.2894368058822194,0.5515939360307645,1.0147463436494741,alpha
-0.7523891467871997,-0.8642217252795894,-1.6387010719444202,beta
-0.48378537117854514,-1.586764017484081,-0.39230278400868196,beta
1.9263019436457096,0.4960858059900486,1.8451331754924643,alpha
0.3145983193964892,1.9792506018165985,0.43005442239144465,alpha
-1.7064945350783491,-1.9355898527801763,-1.5187837828576114,beta
-0.5264270358735388,-1.3735521881125725,-1.8117536374127652,beta
-0.335777600448137,-1.3170859347416235,-1.3610101217423403,beta
1.5711989198257592,0.46976629310421447,1.9058841021729116,alpha
1.4458199957862459,1.5366357593732014,0.7034506590294355,alpha
-1.4059007188726171,-1.7654667362189274,-0.47607039185501787,beta
1.7417508588983188,0.881856626434284,1.4518070637222615,alpha
-1.0997406019419045,-1.0277201137439602,-0.9146635183590266,beta
-0.6124781388463698,-0.8018062815344082,-0.7376998504940495,beta
1.0516009726255064,0.9141479685605545,0.5274327503037701,alpha
1.0952578568267748,0.7162586544089784,1.5683609240254428,alpha
-0.422227178744574,-0.5797303301700856,-1.542316513604845,beta
-1.3293130142294451,-1.4235855691175048,-1.9579878368394947,beta
1.8484780644305603,1.456836138230602,1.1879954398831167,alpha
1.6967063066480148,1.95653661866055,1.9912446598229596,alpha
-1.8599041300159975,-0.936673362842708,-0.7038703948554415,beta
1.2203629869597692,1.9060015647055817,1.22011122225471,alpha
1.5995338121948897,1.5393399664397114,1.563374195328928,alpha
1.9187743376197017,0.9943593806891031,0.4407456720851325,alpha
1.1707983420857637,0.5844449906034381,1.988191133612121,alpha
0.989480823009601,0.5106839797349809,1.5541283242552422,alpha
-0.8364055948949476,-1.841596185051841,-1.1386213554815108,beta
-0.3843386373000178,-1.9172104602002795,-0.8620455040265664,beta
1.051333094660641,1.1636658570874778,0.3543571593024008,alpha
-0.6621470542210977,-1.1691222500212162,-1.712057927566655,beta
1.702889524846588,0.9123107168031084,0.4069677603898654,alpha
-0.794076027032667,-1.68801567345452,-0.6410401842290955,beta
-1.2420554590882515,-1.726459145275387,-1.4116030208839405,beta
-1.1073649448323624,-1.4245410289946134,-1.7227559257712726,beta
