x,y,label
-0.47929549724409437,0.2975640123954195,alpha
0.7692971871303341,1.4630571244758483,alpha
-0.14988210779464528,1.260035029435084,alpha
1.5392267253997962,2.7773350226963798,beta
2.0016234169686506,3.366960657403781,beta
1.451165429630392,0.8086815923828823,alpha
3.0640169000603916,1.674236755209905,beta
1.0616960447779404,-0.3273436730167324,alpha
2.7363623464729807,1.5283350159804119,beta
3.4495688651054532,2.186441440202405,beta
-0.2525392368813798,-0.158547414355254,alpha
1.1428746179742646,-0.2659714260757011,alpha
2.0537221832830146,1.6051055311902298,beta
1.6340267698118613,1.999909643566764,beta
2.848770735971619,1.5627919261285594,beta
-0.0855149359198607,1.3106616185652071,alpha
1.5567345334240748,2.1679604548170475,beta
1.6408907124078764,3.011792176545279,beta
3.1544113797634985,1.7438612918015413,beta
1.7284185694357952,1.8638694347789164,beta
1.5018487081002205,2.560778273081763,beta
0.7363623464729807,-0.47166498401958823,alpha
0.36276862925168885,1.4905390203735234,alpha
2.370760453818743,3.4916134023412866,beta
-0.214031335695112,1.2001137419344476,alpha
3.1032290800463898,3.297567976404762,beta
1.1379919832990613,1.2700430048030633,alpha
1.5735854228509645,2.1234949784587545,beta
1.9973370379642716,3.3644824732737315,beta
0.5364554183171151,-0.49933528031152996,alpha
2.4265920931799854,3.4973020000061688,beta
0.039683543501045304,-0.38775489853689116,alpha
-0.12807246257701732,-0.2781548571797525,alpha
-0.49815129189977947,0.5607782730817628,alpha
1.3719938281720672,0.010483132435844256,alpha
1.294781282150497,-0.10689596599681905,alpha
1.959220897707938,1.6588353534983824,beta
2.037557578210817,1.6133506857106608,beta
0.7547836868090482,-0.46699807287087647,alpha
2.463515550002448,3.499334220823232,beta
-0.07283840833699362,-0.31966832190462247,alpha
2.6985749880304617,1.5199143026608835,beta
-0.45328862925893587,0.19793909666158516,alpha
2.7692971871303342,3.4630571244758483,beta
3.371993828172067,2.0104831324358443,beta
0.17227869205997626,1.4447744409763001,alpha
3.4847822404037294,2.326207195242694,beta
0.15609472330676238,-0.439004345390663,alpha
-0.032135061397267406,1.3466594808018901,alpha
3.439441598481684,2.157290964457926,beta
3.451165429630392,2.8086815923828823,beta
0.9537041274663429,1.391152380190955,alpha
2.318330357958591,1.5166403805521878,beta
1.5097023880772775,2.638962728168934,beta
1.4999990217608077,0.5013987413726249,alpha
-0.49032237492579833,0.6387861438376559,alpha
0.638616808223692,1.490346091261977,alpha
3.483500209432503,2.6809069872786084,beta
3.1359137090770526,3.271760166507618,beta
1.496428923312632,0.41556422093668643,alpha
2.852061151522874,1.5640229994340737,beta
1.3601758960832822,1.0099974782264343,alpha
3.4811383635483337,2.3066932190178067,beta
1.30236314360027,-0.0968361465192038,alpha
1.5914168613062558,2.0822959419859264,beta
2.1560947233067624,1.560995654609337,beta
1.3114610698293383,-0.0844064785330716,alpha
1.5393159599879287,2.7776439721407344,beta
2.2727743134809013,1.5261578734795234,beta
1.0465861405002743,-0.33740288452632783,alpha
0.02017491102142055,1.3773641683968512,alpha
2.1780608747981063,3.4467603707719494,beta
1.499611176221204,0.47211637803906004,alpha
1.8284200253126932,1.7590679264608688,beta
1.0965551531724913,1.3025720835061145,alpha
-0.49001776442217093,0.6409426341762027,alpha
1.2379804410011108,-0.17482210151995314,alpha
-0.4649024358466406,0.7626086238058827,alpha
-0.41277051095948203,0.90847275836066,alpha
2.963857472518435,1.6140901596726622,beta
1.2895008579779148,1.1137494564169783,alpha
0.852061151522874,-0.43597700056592625,alpha
3.3929959091788864,2.950064779992585,beta
3.381085876797339,2.0270436830866254,beta
1.462853771312912,0.7700233602274118,alpha
0.13539346268632213,-0.43116167927386795,alpha
3.0616960447779404,1.6726563269832675,beta
-0.47250374948311824,0.7328872200041824,alpha
-0.41503328020722574,0.0966216464493852,alpha
-0.17814628042088754,1.2349269503503835,alpha
3.175381659388311,1.7625316181951316,beta
3.0865861891289095,3.309886808586992,beta
1.5132088551847849,2.6619976435454444,beta
0.6985749880304616,-0.48008569733911644,alpha
0.573574370761361,-0.49728973321049974,alpha
-0.23521766225304086,-0.177831091874055,alpha
1.569772202846495,2.866982622753364,beta
3.456710481907885,2.2089586733682265,beta
1.5355597544941515,2.7643009891177455,beta
3.2145273802081755,1.8003925222434787,beta
-0.10565903865948645,1.295724279439849,alpha
1.5849667197927744,2.0966216464493854,beta
3.4691315567865026,2.2534558343002824,beta
0.16906929453874037,1.443655057837827,alpha
3.499611176221204,2.4721163780390603,beta
-0.4302277971535048,0.8669826227533642,alpha
-0.45314085758714984,0.19747313243608822,alpha
1.427919427611196,0.12721918522849063,alpha
-0.4988926148102293,0.547048316416031,alpha
1.4880830822605922,0.34607851822955976,alpha
3.427919427611196,2.1272191852284905,beta
3.3797946988534373,2.9753538554270804,beta
1.5813908579141096,2.1048326378909508,beta
3.496428923312632,2.4155642209366865,beta
-0.48780563538588195,0.6556920893940793,alpha
2.1722786920599764,3.4447744409763,beta
-0.44768956320590536,0.1808064978878795,alpha
3.4661566814775195,2.7579559397190665,beta
-0.4220021135753653,0.887184842888457,alpha
0.3846997049469783,-0.49333068107286715,alpha
2.918246188513368,3.408333708388079,beta
0.17976703455772786,-0.447338824203911,alpha
1.4474935708061718,0.18022518347910843,alpha
2.9418137750033986,1.602893212478444,beta
2.7957156653317226,3.4552760047637627,beta
1.0865861891289097,1.3098868085869921,alpha
0.4265920931799855,1.4973020000061688,alpha
-0.40324033556650096,0.07086494409601696,alpha
3.4818785184842733,2.310488588894684,beta
-0.11144730742772035,-0.291285151029255,alpha
-0.48981317530180435,0.3576276782553588,alpha
2.6139690369526623,3.493484302148797,beta
2.0915923883944587,1.5872003380901933,beta
0.5617540521465586,-0.4980913971393002,alpha
-0.40162984184768047,0.06749147026939828,alpha
1.4956150888342816,0.5935446144120832,alpha
1.9678649386027325,3.34665948080189,beta
-0.13527000999815064,-0.2722901102545271,alpha
1.8605121327022736,1.7311988114089538,beta
1.8218537195791125,3.2349269503503835,beta
2.1341971453846593,1.5693076386070057,beta
0.9114444164607853,1.4114348534937886,alpha
1.0640169000603916,-0.325763244790095,alpha
1.1359137090770526,1.271760166507618,alpha
3.3447459032886857,3.035167598866918,beta
1.7225790209878635,1.871019379160366,beta
1.5011073851897707,2.547048316416031,beta
0.5180303617427072,-0.49983743981480666,alpha
-0.4606840400120713,0.7776439721407344,alpha
3.0819710635280613,1.68679050594818,beta
1.7414594959080523,3.1516258924044793,beta
0.44018390821796016,1.4982094144837157,alpha
1.2809938361372917,1.1245387321179985,alpha
1.5779978864246347,2.8871848428884572,beta
-0.4391925296987863,0.1566089806678188,alpha
1.4818785184842735,0.310488588894684,alpha
2.362768629251689,3.4905390203735234,beta
0.6325750833784132,1.4911729653633652,alpha
3.4956150888342816,2.593544614412083,beta
1.8885526925722798,1.7087148489707449,beta
-0.47942390548590597,0.7018138086522703,alpha
3.2809938361372915,3.1245387321179985,beta
3.1596868625233254,3.2515405800182258,beta
1.4649121406533248,0.7625729628499825,alpha
1.5274962505168816,2.7328872200041823,beta
1.449568865105453,0.186441440202405,alpha
0.126386605298487,-0.4275845143703141,alpha
1.507031333996246,2.3816225176195855,beta
3.175212117502924,1.762376385697138,beta
3.3536904706241515,3.020780741162262,beta
-0.48697325068235353,0.3391155618541429,alpha
1.4918993262607025,0.37297352022682734,alpha
1.3194338859922543,-0.07317371405851558,alpha
2.0201749110214204,3.377364168396851,beta
1.5040701555365459,2.4098681803856143,beta
-0.4186091420858904,0.10483263789095065,alpha
0.4731418495390857,-0.4996392548083628,alpha
1.1032290800463895,1.2975679764047618,alpha
3.3073239870242506,1.9098915523606972,beta
0.2672204153215962,-0.47252951881007177,alpha
-0.49308401014488734,0.3825940853510807,alpha
0.1341971453846592,-0.43069236139299427,alpha
0.3923984240709715,-0.4941940961691482,alpha
1.512194364614118,2.6556920893940794,beta
1.5385528712003884,2.7749898516727174,beta
0.7957156653317224,1.4552760047637627,alpha
1.5983701581523195,2.067491470269398,beta
0.8205496904606251,-0.4472317012988941,alpha
1.5069159898551128,2.3825940853510805,beta
0.24732578821689782,-0.4675514160497043,alpha
2.3846997049469785,1.5066693189271327,beta
1.1544113797634985,-0.25613870819845874,alpha
1.5001392605143957,2.5166883682635657,beta
1.5523104367940945,2.1808064978878794,beta
2.2672204153215962,1.5274704811899282,beta
1.5207045027559056,2.2975640123954193,beta
-0.4264145771490355,0.12349497845875462,alpha
1.5099822355778292,2.6409426341762026,beta
2.6386168082236923,3.4903460912619773,beta
3.431825055065181,2.1370922062661477,beta
1.4691315567865026,0.2534558343002825,alpha
3.018712791282125,3.3549485599498405,beta
2.1489173973234386,1.5636555088548598,beta
1.487661483473583,0.656603940125277,alpha
-0.0026629620357283557,1.3644824732737315,alpha
0.11371205479214858,-0.4223782431232298,alpha
1.454784124631469,0.2027000246355215,alpha
1.5468591424128502,2.1974731324360883,beta
2.468836572294155,1.5004856975642507,beta
3.294781282150497,1.8931040340031808,beta
1.4125831118774252,0.0911087382737133,alpha
-0.22885961304877733,-0.18466317592403536,alpha
1.5608074703012136,2.156608980667819,beta
2.1373595765098687,1.5680708593187473,beta
0.20085826688072678,1.454208689703881,alpha
2.1917149129208777,1.5487059838910904,beta
-0.44326546657592525,0.16796045481704752,alpha
2.357834813808847,3.489842947055357,beta
-0.35910928759212346,1.011792176545279,alpha
0.00454689626867405,1.3686346884640264,alpha
2.5411542114971963,1.500847193430332,beta
1.596759664433499,2.0708649440960167,beta
-0.4046372656446834,0.07381762400715042,alpha
-0.3698266826417288,0.9933574182724783,alpha
0.37076045381874273,1.4916134023412868,alpha
3.096555153172491,3.3025720835061145,beta
3.360175896083282,3.0099974782264343,beta
1.0819710635280613,-0.3132094940518201,alpha
3.4918993262607025,2.3729735202268274,beta
1.175212117502924,-0.23762361430286216,alpha
