x,y,label
0.36210913700977904,-0.993648589830892,alpha
1.9281088985790253,0.04119178974281301,alpha
-0.92324478467394,0.02631837390666053,alpha
1.9377506082886486,0.07236325185314019,alpha
2.1715154623874318,3.963590758562467,beta
1.8273795241828092,1.1592607652822806,beta
1.307074816323192,3.409356644089465,beta
3.7103804923283716,1.614009557731615,beta
3.3686057075567124,1.2770837621488942,beta
3.323962707248831,3.7534294782967157,beta
3.933619104341813,2.9412893196828778,beta
1.5051609393103416,3.6226287201591263,beta
3.2748097595648202,3.784394735462235,beta
2.723994675622701,3.9831811707585425,beta
1.842378326108077,-0.1693432823262493,alpha
3.9975643014026363,2.5854468440870346,beta
3.9833488064602207,2.7228818484602053,beta
1.003399898373394,2.3990637041930274,beta
1.4581658832311335,1.4208421463305585,beta
1.3082427335277016,3.4108867206247298,beta
1.5604410989115904,-0.5608791994092346,alpha
1.0005510523065884,2.4593447019304926,beta
1.9739373652105032,1.0952729431386565,beta
1.955585903412863,0.8623115755613653,alpha
0.2853821573036808,-0.984567001383359,alpha
3.351497911295627,3.7348891881700093,beta
1.1186590672876855,3.0847197855498587,beta
0.34860615620972274,-0.9923404115892611,alpha
-0.996600101626606,0.3990637041930275,alpha
3.9999247772630397,2.484977931153783,beta
1.9777300360175152,0.7575149328712283,alpha
1.8362304536947818,1.1815336929445515,alpha
-0.9854234443793657,0.2913922559248058,alpha
0.7239946756227013,1.9831811707585425,alpha
3.4678307123440386,3.6459946388372115,beta
1.7730877427299183,1.1879029874927256,beta
3.931404618887613,2.948420357507559,beta
0.3973506902612547,-0.9964835846778137,alpha
1.3232879418330312,3.430241222567811,beta
2.5251550127003846,3.9997890602801593,beta
2.656279419617274,1.0081632988144822,beta
0.8793995771918486,-0.9512256753608814,alpha
0.9663529710556693,1.9256629708270991,alpha
1.009163854133754,2.665552366877304,beta
3.9214875419303556,2.0210708109367364,beta
-0.7358553711301952,1.350094995661454,alpha
1.1232007730115043,-0.8644122531397407,alpha
-0.1938154089230275,-0.8298947997270205,alpha
-0.9519087091637919,0.8767772554896747,alpha
3.80967208505301,3.2312721994120257,beta
3.941850486270752,2.086397322009643,beta
3.2948107342911093,3.7721147340769337,beta
3.7648861575002037,3.306264850135716,beta
-0.5141310714070282,1.6052321792306055,alpha
-0.5245762855273315,-0.5955562218047123,alpha
3.4304788026884565,3.6765242019386837,beta
-0.6033526808736145,-0.5161756056947087,alpha
1.7330858556214883,-0.354107295757519,alpha
1.2072169821257301,3.2607312723267627,beta
1.4622043020660043,1.4169579466384092,beta
-0.7597720459671227,-0.3142323944672121,alpha
3.7226518159929523,1.6310221309785065,beta
1.1416306802369993,1.855842937134905,alpha
1.2155995711690204,1.7251996783565486,beta
1.9889021467101,1.0897592459574656,beta
0.9198761268615661,1.9400361238843038,alpha
-0.7485267007829473,-0.3313730073992349,alpha
-0.49483906068965844,1.6226287201591263,alpha
-0.32051647411895057,1.7556881442855967,alpha
1.9216997445492836,0.0217011014558971,alpha
3.993090287377508,2.356189730064402,beta
1.0000033955344838,2.503191644078132,beta
-0.9999966044655162,0.5031916440781319,alpha
3.86781459854277,3.115697347739359,beta
1.835866325925245,-0.18224713942895143,alpha
3.2654393545985507,3.790001005593311,beta
2.3486061562097227,1.0076595884107389,beta
-0.03917143077371965,1.899747894528661,alpha
1.5126452953470906,3.629216846845532,beta
-0.7927830178742699,1.2607312723267627,alpha
3.955585903412863,2.8623115755613653,beta
-0.22845832496734364,-0.811239287386468,alpha
2.8793995771918484,1.0487743246391186,beta
3.966897090219203,2.8133894170300504,beta
1.6794835258810494,3.755688144285597,beta
3.9281088985790253,2.041191789742813,beta
2.3973506902612547,1.0035164153221863,beta
-0.30590396116727425,-0.7651161232767911,alpha
-0.9895933703149773,0.3236152185882615,alpha
0.5975754585517835,-0.9968229788082521,alpha
1.3966473191263855,1.4838243943052913,beta
0.5276050346355295,1.9997459658431396,alpha
1.8061845910769725,1.1701052002729795,beta
0.968124436747698,1.9250822824383336,alpha
1.0217768927753499,2.7546692860694053,beta
1.9214875419303556,0.02107081093673646,alpha
1.3047145273816563,3.4062519732102894,beta
0.025076868425881305,1.9228309875371117,alpha
1.5102462252305704,3.627114663789654,beta
3.7330858556214883,1.6458927042424811,beta
2.0250768684258813,3.922830987537112,beta
1.9336191043418132,0.9412893196828779,alpha
-0.8192968960254698,1.2137616549924495,alpha
-0.7481587811057848,-0.3319252713726888,alpha
3.892745064044319,3.0570109393720974,beta
2.8545337213822175,1.0425001405135998,beta
2.1823260598167096,3.9659751934219156,beta
1.6940960388327257,1.2348838767232089,beta
1.0813827977439825,2.987365605539937,beta
-0.6917572664722984,1.4108867206247298,alpha
1.9990952068903083,0.4479081515157695,alpha
1.7715416750326565,1.188760712613532,beta
1.3730109654975546,1.7197753293623492,alpha
2.7076647612761575,3.985555568440345,beta
1.2948107342911093,1.7721147340769337,alpha
0.032034699934562816,-0.925134547309364,alpha
-0.16508176489526816,-0.8444947921073533,alpha
-0.6685582455009067,-0.44046351703393716,alpha
1.2402279540328773,1.685767605532788,beta
2.575562656181673,3.998095552690405,beta
-0.8523067135376885,-0.14905050074774318,alpha
3.5774548886262965,1.4564047896931993,beta
3.9819151767395233,2.7322227571730817,beta
1.8736639121623573,3.862975827031513,beta
1.479254399595446,3.5991262071549137,beta
1.199738021007107,1.8267881149441525,alpha
-0.990836145866246,0.6655523668773042,alpha
1.0480912908362081,2.8767772554896744,beta
3.9988459300354924,2.558829227566241,beta
1.8510330052492694,-0.1516976436409201,alpha
0.5317962196758697,-0.9996629622732982,alpha
-0.6767120581669688,1.4302412225678112,alpha
0.7305070031948144,-0.9821830256341979,alpha
2.278390218366555,1.0164606157285958,beta
1.0516848378487444,2.1096371033476897,beta
2.980669834010467,1.079100105330305,beta
0.6400311152259816,1.9934494590606566,alpha
1.1964016771757136,1.757954575022723,beta
1.9975643014026363,0.5854468440870345,alpha
-0.692162085137181,1.4103568326548488,alpha
1.598380114709461,1.301216624052254,beta
1.8170687187189967,1.2178648829493617,alpha
3.897419261542944,1.954821673698621,beta
3.921562580839699,2.0212935881394802,beta
3.6049517533005004,3.5144366036762227,beta
3.8996049545325655,1.960457627940219,beta
-0.5558285800521194,1.5654698538884737,alpha
3.0144742634539745,1.0909874974850329,beta
1.3268708124262942,3.4347555344915897,beta
1.3314417544990933,1.5595364829660627,beta
3.9777300360175154,2.7575149328712283,beta
-0.8625872008852853,-0.12718109026309377,alpha
0.8471935176832048,-0.9592657952815733,alpha
1.9999247772630397,0.484977931153783,alpha
-0.17262047581719064,-0.8407392347177194,alpha
1.3062554082648399,1.5917192891495184,beta
1.7036278642716116,3.77113784517471,beta
1.8647614729669146,1.122435636757069,alpha
3.596778451360607,1.4767321813762404,beta
1.07675521532606,2.0263183739066606,beta
1.7727722905753773,-0.2937573283715288,alpha
1.5499902908993284,1.3391892692542609,beta
-0.9957276974861886,0.38686885940350213,alpha
-0.7231681523528901,-0.3682509263281075,alpha
1.3587411597895402,1.7298632527575233,alpha
-0.3396333577331063,1.7429866550296627,alpha
2.024804094469545,3.9227399099508986,beta
2.1204064599370036,3.9511749530440645,beta
0.5154323888130261,1.9999206116910067,alpha
1.764886157500204,1.3062648501357161,alpha
1.5967784513606074,-0.5232678186237596,alpha
0.656279419617274,-0.9918367011855178,alpha
0.17151546238743154,1.9635907585624668,alpha
-0.6765749295150569,1.4304146576858292,alpha
3.35874115978954,3.7298632527575233,beta
1.2514732992170527,1.668626992600765,beta
-0.8813409327123145,1.084719785549859,alpha
-0.45000970910067173,-0.6608107307457391,alpha
1.983348806460221,0.7228818484602054,alpha
-0.7844004288309796,-0.27480032164345136,alpha
1.307837914862819,3.410356832654849,beta
1.9668970902192031,0.8133894170300505,alpha
-0.2963721357283884,1.7711378451747102,alpha
3.2667463775099423,3.7892245702651577,beta
3.9203061158033377,2.9824215349791463,beta
2.5276050346355294,3.9997459658431396,beta
0.5251550127003848,1.9997890602801593,alpha
1.9203061158033379,0.9824215349791462,alpha
1.9999949430212007,0.49610501465664514,alpha
2.1247298230720224,3.952298968638498,beta
2.926327829110665,1.0618607222783367,beta
1.9747922404262814,0.7738390906690076,alpha
-0.4095298924086944,-0.6927930980748627,alpha
2.285382157303681,1.015432998616641,beta
-0.29557426622489347,1.771637364550414,alpha
0.18003139687154762,-0.9654760636093744,alpha
1.9608285692262803,3.899747894528661,beta
1.3514979112956271,1.7348891881700093,alpha
1.2768318476471099,1.6317490736718925,beta
0.12040645993700366,1.9511749530440645,alpha
1.5774548886262965,-0.5435952103068007,alpha
3.812502852911167,1.7738207789394904,beta
3.696823058292229,1.5957795804451025,beta
1.0731663087284633,2.9627587032703344,beta
3.7727722905753773,1.706242671628471,beta
3.9317334620817492,2.947369303322668,beta
0.9263278291106651,-0.9381392777216633,alpha
2.1446357267338536,3.9572975788376317,beta
3.842378326108077,1.8306567176737507,beta
-0.1263360878376426,1.862975827031513,alpha
0.4648197364772719,-0.9995873929379613,alpha
1.2667463775099423,1.789224570265158,alpha
0.5755626561816729,1.9980955526904052,alpha
-0.9268336912715367,0.9627587032703342,alpha
